id,title,concept_id,page,icon,component_name,toc_location,lesson_id,cms_activity_id,cms_revision_id,toc_location_rank,concept_id,concept_rank,points_possible
20961,Tutorial 3,223400000,,,Tutorials,223400000,206,,90020961,985,223400000,985,12
55290,Practica el vocabulario,223400000,,audio.gif,Tutorials,223400000,206,,90055290,986,223400000,986,12
13701,Crucigrama,223400000,,,Tutorials,223400000,206,,90013701,987,223400000,987,12
55298,Arrastrar,223400000,,,Tutorials,223400000,206,,90055298,988,223400000,988,12
55301,Las celebraciones,223400000,,,Tutorials,223400000,206,,90055301,989,223400000,989,12
40534,Las celebraciones,223400000,,,Practice,223400000,206,,90040534,990,223400000,990,12
48562,¿Lógico o ilógico?,223400000,228,textbook_audio.gif,Practice,223400000,206,,90048562,991,223400000,991,12
40538,¡Feliz cumpleaños!,223400000,228,textbook_audio.gif,Practice,223400000,206,,90040538,992,223400000,992,12
40541,Completar,223400000,229,textbook.gif,Practice,223400000,206,,90040541,993,223400000,993,12
35266,Escoger,223400000,,,Practice,223400000,206,,90035266,994,223400000,994,12
55092,Definiciones,223400000,,,Practice,223400000,206,,90055092,995,223400000,995,12
55097,<b>Repaso</b>,223400000,,,Practice,223400000,206,,90055097,996,223400000,996,12
18273,Más práctica,223400000,,,Practice,223400000,206,,90018273,997,223400000,997,12
40726,1 - Identificar,223400000,,,Workbook,223400000,206,,90040726,998,223400000,998,12
20628,2 - Las etapas de la vida,223400000,,,Workbook,223400000,206,,90020628,999,223400000,999,12
40728,3 - Escribir,223400000,,,Workbook,223400000,206,,90040728,1000,223400000,1000,12
55391,4 - Información personal,223400000,,,Workbook,223400000,206,,90055391,1001,223400000,1001,12
54297,1 - ¿Lógico o ilógico?,223400000,,audio.gif,Lab Manual,223400000,206,,90054297,1002,223400000,1002,12
55952,2 - Escoger,223400000,,audio.gif,Lab Manual,223400000,206,,90055952,1003,223400000,1003,12
55960,3 - Una celebración,223400000,,audio.gif,Lab Manual,223400000,206,,90055960,1004,223400000,1004,12
13704,"<span lang=""en-US"">The letters</span> h, j, <span lang=""en-US"">and</span> g",223600000,,audio.gif,Tutorials,223600000,206,,90013704,1005,223600000,1005,12
35283,"<span lang=""en-US"">The letters</span> <i>h</i>, <i>j</i>, <span lang=""en-US"">and</span> <i>g</i>",223600000,,,Practice,223600000,206,,90035283,1006,223600000,1006,12
21193,"<span lang=""en-US"">The letters</span> h, j, <span lang=""en-US"">and</span> g",223600000,,,Lab Manual,223600000,206,,90021193,1007,223600000,1007,12
44603,1 - Práctica,223600000,,microphone.gif,Lab Manual,223600000,206,,90044603,1008,223600000,1008,12
50404,2 - Oraciones,223600000,,microphone.gif,Lab Manual,223600000,206,,90050404,1009,223600000,1009,12
44611,3 - Refranes,223600000,,microphone.gif,Lab Manual,223600000,206,,90044611,1010,223600000,1010,12
24889,4 - Dictado,223600000,,audio.gif,Lab Manual,223600000,206,,90024889,1011,223600000,1011,12
35274,"<i>¡Feliz cumpleaños, Maite!</i>",223500000,,,Practice,223500000,206,,90035274,1012,223500000,1012,12
40545,Preguntas,223500000,232,textbook.gif,Practice,223500000,206,,90040545,1013,223500000,1013,12
40547,Identificar,223500000,232,textbook.gif,Practice,223500000,206,,90040547,1014,223500000,1014,12
35281,Ahora dilo tú,223500000,,video.gif,Practice,223500000,206,,90035281,1015,223500000,1015,12
32583,1 - Una fiesta,223500000,,,Video Manual,223500000,206,,90032583,1016,223500000,1016,12
24905,2 - Ordenar,223500000,,video.gif,Video Manual,223500000,206,,90024905,1017,223500000,1017,12
21045,3 - La quinceañera,223500000,,video.gif,Video Manual,223500000,206,,90021045,1018,223500000,1018,12
24881,4 - Resumen,223500000,,video.gif,Video Manual,223500000,206,,90024881,1019,223500000,1019,12
24902,5 - Corregir,223500000,,,Video Manual,223500000,206,,90024902,1020,223500000,1020,12
24903,6 - Eventos importantes,223500000,,,Video Manual,223500000,206,,90024903,1021,223500000,1021,12
24904,7 - Preguntas personales,223500000,,,Video Manual,223500000,206,,90024904,1022,223500000,1022,12
55103,¿Cierto of falso?,223800000,234,textbook.gif,Practice,223800000,206,,90055103,1023,223800000,1023,12
40549,Completar,223800000,,,Practice,223800000,206,,90040549,1024,223800000,1024,12
37615,Una celebración única,223800000,,,Practice,223800000,206,,90037615,1025,223800000,1025,12
55105,Completar,223800000,,,Practice,223800000,206,,90055105,1026,223800000,1026,12
55109,Conexión Internet,223800000,235,web.gif,Practice,223800000,206,,90055109,1027,223800000,1027,12
55111,Vocabulario,223800000,,,Practice,223800000,206,,90055111,1028,223800000,1028,12
30722,Las fiestas,223800000,,,Practice,223800000,206,,90030722,1029,223800000,1029,12
40555,Elegir,223800000,235,textbook.gif,Practice,223800000,206,,90040555,1030,223800000,1030,12
35301,Completar,223800000,,,Practice,223800000,206,,90035301,1031,223800000,1031,12
28927,Irregular preterites,224001555,,,Tutorials,224001555,206,,90028927,1032,224001555,1032,12
55196,¡Manos a la obra!,224001555,237,textbook.gif,Practice,224001555,206,,90055196,1033,224001555,1033,12
40560,Una fiesta sorpresa,224001555,236,textbook.gif,Practice,224001555,206,,90040560,1034,224001555,1034,12
40563,Oraciones,224001555,,,Practice,224001555,206,,90040563,1035,224001555,1035,12
40570,La fiesta,224001555,,,Practice,224001555,206,,90040570,1036,224001555,1036,12
20658,1 - ¿Hay o hubo?,224001555,,,Workbook,224001555,206,,90020658,1037,224001555,1037,12
40731,2 - ¿Cómo fue?,224001555,,,Workbook,224001555,206,,90040731,1038,224001555,1038,12
40733,3 - ¿Qué hicieron?,224001555,,,Workbook,224001555,206,,90040733,1039,224001555,1039,12
40735,4 - Es mejor dar...,224001555,,,Workbook,224001555,206,,90040735,1040,224001555,1040,12
40738,5 - El pasado,224001555,,,Workbook,224001555,206,,90040738,1041,224001555,1041,12
55402,6 - Ya lo hizo,224001555,,,Workbook,224001555,206,,90055402,1042,224001555,1042,12
48409,1 - Escoger,224001555,,audio.gif,Lab Manual,224001555,206,,90048409,1043,224001555,1043,12
50405,2 - Cambiar,224001555,,microphone.gif,Lab Manual,224001555,206,,90050405,1044,224001555,1044,12
44497,3 - Preguntas,224001555,,microphone.gif,Lab Manual,224001555,206,,90044497,1045,224001555,1045,12
33737,4 - Completar,224001555,,audio.gif,Lab Manual,224001555,206,,90033737,1046,224001555,1046,12
28928,Verbs that change meaning in the preterite,224001556,,,Tutorials,224001556,206,,90028928,1047,224001556,1047,12
40572,¡Manos a la obra!,224001556,238,textbook.gif,Practice,224001556,206,,90040572,1048,224001556,1048,12
55200,Oraciones,224001556,238,textbook.gif,Practice,224001556,206,,90055200,1049,224001556,1049,12
40581,Ordenar,224001556,,,Practice,224001556,206,,90040581,1050,224001556,1050,12
40579,Carlos y Eva,224001556,,,Practice,224001556,206,,90040579,1051,224001556,1051,12
55202,Completar,224001556,,,Practice,224001556,206,,90055202,1052,224001556,1052,12
40746,1 - Completar,224001556,,,Workbook,224001556,206,,90040746,1053,224001556,1053,12
55407,2 - Traducir,224001556,,,Workbook,224001556,206,,90055407,1054,224001556,1054,12
17032,3 - Raquel y Ronaldo,224001556,,,Workbook,224001556,206,,90017032,1055,224001556,1055,12
18206,1 - Identificar,224001556,,audio.gif,Lab Manual,224001556,206,,90018206,1056,224001556,1056,12
44499,2 - Preguntas,224001556,,microphone.gif,Lab Manual,224001556,206,,90044499,1057,224001556,1057,12
18202,3 - ¡Qué lástima! (<i>What a shame!</i>),224001556,,audio.gif,Lab Manual,224001556,206,,90018202,1058,224001556,1058,12
55966,4 - Relaciones amorosas,224001556,,audio.gif,Lab Manual,224001556,206,,90055966,1059,224001556,1059,12
40855,Relative pronouns,224001557,,,Tutorials,224001557,206,,90040855,1060,224001557,1060,12
55205,¡Manos a la obra!,224001557,241,textbook.gif,Practice,224001557,206,,90055205,1061,224001557,1061,12
40585,Una fiesta de aniversario,224001557,240,textbook.gif,Practice,224001557,206,,90040585,1062,224001557,1062,12
40589,Combinar,224001557,,,Practice,224001557,206,,90040589,1063,224001557,1063,12
40591,Completar,224001557,,,Practice,224001557,206,,90040591,1064,224001557,1064,12
40593,Oraciones,224001557,,,Practice,224001557,206,,90040593,1065,224001557,1065,12
55409,1 - Relativamente,224001557,,,Workbook,224001557,206,,90055409,1066,224001557,1066,12
55412,2 - Fiesta sorpresa,224001557,,,Workbook,224001557,206,,90055412,1067,224001557,1067,12
55415,3 - ¿Que o lo que?,224001557,,,Workbook,224001557,206,,90055415,1068,224001557,1068,12
40757,4 - Pronombres relativos,224001557,,,Workbook,224001557,206,,90040757,1069,224001557,1069,12
40761,5 - Mi amiga Natalia,224001557,,,Workbook,224001557,206,,90040761,1070,224001557,1070,12
40763,6 - Una fiesta,224001557,,,Workbook,224001557,206,,90040763,1071,224001557,1071,12
48411,1 - Escoger,224001557,,audio.gif,Lab Manual,224001557,206,,90048411,1072,224001557,1072,12
55968,2 - Completar,224001557,,,Lab Manual,224001557,206,,90055968,1073,224001557,1073,12
55444,3 - Preguntas,224001557,,microphone.gif,Lab Manual,224001557,206,,90055444,1074,224001557,1074,12
53209,4 - La fiesta sorpresa,224001557,,audio.gif,Lab Manual,224001557,206,,90053209,1075,224001557,1075,12
40859,<b><i>¿Qué?</b></i> and <b><i>¿cuál?</b></i>,224001558,,,Tutorials,224001558,206,,90040859,1076,224001558,1076,12
52635,Emparejar,224001558,,,Tutorials,224001558,206,,90052635,1077,224001558,1077,12
40596,¡Manos a la obra!,224001558,242,textbook.gif,Practice,224001558,206,,90040596,1078,224001558,1078,12
40600,Minidiálogos,224001558,242,textbook.gif,Practice,224001558,206,,90040600,1079,224001558,1079,12
40604,Completar,224001558,,,Practice,224001558,206,,90040604,1080,224001558,1080,12
40607,Preguntas,224001558,,,Practice,224001558,206,,90040607,1081,224001558,1081,12
55208,Escoger,224001558,,,Practice,224001558,206,,90055208,1082,224001558,1082,12
40768,1 - ¿Qué o cuál?,224001558,,,Workbook,224001558,206,,90040768,1083,224001558,1083,12
55417,2 - Muchas preguntas,224001558,,,Workbook,224001558,206,,90055417,1084,224001558,1084,12
55422,3 - ¿Cuál es la pregunta?,224001558,,,Workbook,224001558,206,,90055422,1085,224001558,1085,12
40774,4 - Síntesis,224001558,,,Workbook,224001558,206,,90040774,1086,224001558,1086,12
48415,1 - ¿Lógico o ilógico?,224001558,,audio.gif,Lab Manual,224001558,206,,90048415,1087,224001558,1087,12
50406,2 - Preguntas,224001558,,microphone.gif,Lab Manual,224001558,206,,90050406,1088,224001558,1088,12
40807,4 - Escoger,224001558,,audio.gif,Lab Manual,224001558,206,,90040807,1089,224001558,1089,12
52382,<i>Sociedad</i>,224100000,,,Practice,224100000,206,,90052382,1090,224100000,1090,12
47108,Comprendiste,224100000,249,textbook.gif,Practice,224100000,206,,90047108,1091,224100000,1091,12
40650,Preguntas,224100000,249,textbook.gif,Practice,224100000,206,,90040650,1092,224100000,1092,12
55324,<i>Vida social</i>,224100000,,,Practice,224100000,206,,90055324,1093,224100000,1093,12
47112,Identificar,224100000,,,Practice,224100000,206,,90047112,1094,224100000,1094,12
54371,Las celebraciones,224400000,250,,Practice,224400000,206,,90054371,1095,224400000,1095,12
54361,Las celebraciones,224400000,,,Lab Manual,224400000,206,,90054361,1096,224400000,1096,12
40819,1 - Más vocabulario,223900000,,,Video Manual,223900000,206,,90040819,1097,223900000,1097,12
40822,2 - Completar,223900000,,,Video Manual,223900000,206,,90040822,1098,223900000,1098,12
55457,3 - ¡En español!,223900000,,,Video Manual,223900000,206,,90055457,1099,223900000,1099,12
52636,4 - Ordenar,223900000,,video.gif,Video Manual,223900000,206,,90052636,1100,223900000,1100,12
52637,5 - Emparejar,223900000,,video.gif,Video Manual,223900000,206,,90052637,1101,223900000,1101,12
55460,6 - ¿Cierto o falso?,223900000,,,Video Manual,223900000,206,,90055460,1102,223900000,1102,12
40834,7 - ¡De parranda!,223900000,,,Video Manual,223900000,206,,90040834,1103,223900000,1103,12
20962,Tutorial 1,224500000,,,Tutorials,224500000,207,,90020962,1104,224500000,1104,12
20963,Tutorial 2,224500000,,,Tutorials,224500000,207,,90020963,1105,224500000,1105,12
20964,Tutorial 3,224500000,,,Tutorials,224500000,207,,90020964,1106,224500000,1106,12
55304,Practica el vocabulario,224500000,,audio.gif,Tutorials,224500000,207,,90055304,1107,224500000,1107,12
13707,Crucigrama,224500000,,,Tutorials,224500000,207,,90013707,1108,224500000,1108,12
55308,¿Qué pasa?,224500000,,,Tutorials,224500000,207,,90055308,1109,224500000,1109,12
55311,En el consultorio,224500000,,,Tutorials,224500000,207,,90055311,1110,224500000,1110,12
35659,En el consultorio,224500000,,,Practice,224500000,207,,90035659,1111,224500000,1111,12
40909,Escuchar,224500000,254,textbook_audio.gif,Practice,224500000,207,,90040909,1112,224500000,1112,12
55509,Me duele,224500000,254,textbook_audio.gif,Practice,224500000,207,,90055509,1113,224500000,1113,12
40917,Completar,224500000,,,Practice,224500000,207,,90040917,1114,224500000,1114,12
40918,Contestar,224500000,,,Practice,224500000,207,,90040918,1115,224500000,1115,12
41250,<b>Repaso</b>,224500000,,,Practice,224500000,207,,90041250,1116,224500000,1116,12
33648,Más práctica,224500000,,,Practice,224500000,207,,90033648,1117,224500000,1117,12
55563,1 - El cuerpo humano,224500000,,,Workbook,224500000,207,,90055563,1118,224500000,1118,12
41089,2 - ¿Adónde vas?,224500000,,,Workbook,224500000,207,,90041089,1119,224500000,1119,12
41090,3 - Las categorías,224500000,,,Workbook,224500000,207,,90041090,1120,224500000,1120,12
41095,4 - Oraciones completas,224500000,,,Workbook,224500000,207,,90041095,1121,224500000,1121,12
41099,5 - Doctora y paciente,224500000,,,Workbook,224500000,207,,90041099,1122,224500000,1122,12
55591,1 - Identificar,224500000,,audio.gif,Lab Manual,224500000,207,,90055591,1123,224500000,1123,12
55971,2 - Describir,224500000,,audio.gif,Lab Manual,224500000,207,,90055971,1124,224500000,1124,12
33763,<b>c</b> (before a consonant) and <b>q</b>,224700000,,,Lab Manual,224700000,207,,90033763,1125,224700000,1125,12
44612,1 - Práctica,224700000,,microphone.gif,Lab Manual,224700000,207,,90044612,1126,224700000,1126,12
44614,3 - Refranes,224700000,,microphone.gif,Lab Manual,224700000,207,,90044614,1127,224700000,1127,12
21123,4 - Dictado,224700000,,audio.gif,Lab Manual,224700000,207,,90021123,1128,224700000,1128,12
29940,El acento y las sílabas fuertes,224800000,257,,Practice,224800000,207,,90029940,1129,224800000,1129,12
35170,Práctica,224800000,257,textbook.gif,Practice,224800000,207,,90035170,1130,224800000,1130,12
35346,Definiciones,224800000,257,textbook.gif,Practice,224800000,207,,90035346,1131,224800000,1131,12
20577,<i>¡Uf! ¡Qué dolor!</i>,224600000,,,Practice,224600000,207,,90020577,1132,224600000,1132,12
40921,¿Cierto o falso?,224600000,258,textbook.gif,Practice,224600000,207,,90040921,1133,224600000,1133,12
40922,Ordenar,224600000,259,textbook.gif,Practice,224600000,207,,90040922,1134,224600000,1134,12
40924,Ahora dilo tú,224600000,,video.gif,Practice,224600000,207,,90040924,1135,224600000,1135,12
32584,1 - Un accidente,224600000,,,Video Manual,224600000,207,,90032584,1136,224600000,1136,12
21138,2 - ¿Quién?,224600000,,video.gif,Video Manual,224600000,207,,90021138,1137,224600000,1137,12
17123,3 - Clínicas y hospitales,224600000,,video.gif,Video Manual,224600000,207,,90017123,1138,224600000,1138,12
33765,4 - Resumen,224600000,,video.gif,Video Manual,224600000,207,,90033765,1139,224600000,1139,12
17127,5 - Seleccionar,224600000,,,Video Manual,224600000,207,,90017127,1140,224600000,1140,12
17129,6 - Preguntas,224600000,,,Video Manual,224600000,207,,90017129,1141,224600000,1141,12
32668,7 - Preguntas personales,224600000,,,Video Manual,224600000,207,,90032668,1142,224600000,1142,12
40925,¿Cierto o falso?,224900000,260,textbook.gif,Practice,224900000,207,,90040925,1143,224900000,1143,12
40927,Completar,224900000,,,Practice,224900000,207,,90040927,1144,224900000,1144,12
55511,Una contribución importante a la medicina,224900000,,,Practice,224900000,207,,90055511,1145,224900000,1145,12
55512,¿Cierto o falso?,224900000,,,Practice,224900000,207,,90055512,1146,224900000,1146,12
40928,Conexión Internet,224900000,261,web.gif,Practice,224900000,207,,90040928,1147,224900000,1147,12
55513,Vocabulario,224900000,,,Practice,224900000,207,,90055513,1148,224900000,1148,12
30723,La salud,224900000,,,Practice,224900000,207,,90030723,1149,224900000,1149,12
40932,¿Cierto o falso?,224900000,261,textbook.gif,Practice,224900000,207,,90040932,1150,224900000,1150,12
28931,The imperfect tense,225101559,,,Tutorials,225101559,207,,90028931,1151,225101559,1151,12
40938,¡Manos a la obra!,225101559,263,textbook.gif,Practice,225101559,207,,90040938,1152,225101559,1152,12
55516,La salud,225101559,262,textbook.gif,Practice,225101559,207,,90055516,1153,225101559,1153,12
40941,Completar,225101559,,,Practice,225101559,207,,90040941,1154,225101559,1154,12
40940,Transformar,225101559,,,Practice,225101559,207,,90040940,1155,225101559,1155,12
40944,Escoger,225101559,,,Practice,225101559,207,,90040944,1156,225101559,1156,12
41102,1 - El imperfecto,225101559,,,Workbook,225101559,207,,90041102,1157,225101559,1157,12
55565,2 - Oraciones imperfectas,225101559,,,Workbook,225101559,207,,90055565,1158,225101559,1158,12
55568,"3 - No, pero antes...",225101559,,,Workbook,225101559,207,,90055568,1159,225101559,1159,12
46740,4 - ¿Qué hacían?,225101559,,,Workbook,225101559,207,,90046740,1160,225101559,1160,12
41109,5 - Antes y ahora,225101559,,,Workbook,225101559,207,,90041109,1161,225101559,1161,12
55594,1 - Identificar,225101559,,audio.gif,Lab Manual,225101559,207,,90055594,1162,225101559,1162,12
50407,2 - Cambiar,225101559,,microphone.gif,Lab Manual,225101559,207,,90050407,1163,225101559,1163,12
44504,3 - Preguntas,225101559,,microphone.gif,Lab Manual,225101559,207,,90044504,1164,225101559,1164,12
55986,4 - Completar,225101559,,audio.gif,Lab Manual,225101559,207,,90055986,1165,225101559,1165,12
41065,Constructions with <i><b>se</b></i>,225101560,,,Tutorials,225101560,207,,90041065,1166,225101560,1166,12
40948,¡Manos a la obra!,225101560,265,textbook.gif,Practice,225101560,207,,90040948,1167,225101560,1167,12
40949,¿Cierto o falso?,225101560,264,textbook.gif,Practice,225101560,207,,90040949,1168,225101560,1168,12
40951,Completar,225101560,,,Practice,225101560,207,,90040951,1169,225101560,1169,12
40953,Emparejar,225101560,,,Practice,225101560,207,,90040953,1170,225101560,1170,12
40958,En el hospital,225101560,,,Practice,225101560,207,,90040958,1171,225101560,1171,12
41115,1 - ¿Qué se hace?,225101560,,,Workbook,225101560,207,,90041115,1172,225101560,1172,12
55571,2 - Los anuncios,225101560,,,Workbook,225101560,207,,90055571,1173,225101560,1173,12
41121,3 - Pronombres,225101560,,,Workbook,225101560,207,,90041121,1174,225101560,1174,12
55576,4 - El verbo correcto,225101560,,,Workbook,225101560,207,,90055576,1175,225101560,1175,12
41127,5 - Eso pasó,225101560,,,Workbook,225101560,207,,90041127,1176,225101560,1176,12
55580,6 - ¿Qué pasó?,225101560,,,Workbook,225101560,207,,90055580,1177,225101560,1177,12
55599,1 - Escoger,225101560,,audio.gif,Lab Manual,225101560,207,,90055599,1178,225101560,1178,12
44506,2 - Preguntas,225101560,,microphone.gif,Lab Manual,225101560,207,,90044506,1179,225101560,1179,12
41170,3 - Letreros (<i>Signs</i>),225101560,,audio.gif,Lab Manual,225101560,207,,90041170,1180,225101560,1180,12
41131,1 - Adjetivos y adverbios,225101561,,,,225101561,207,,90041131,1181,225101561,1181,12
41070,Adverbs,225101561,,,Tutorials,225101561,207,,90041070,1182,225101561,1182,12
40962,¡Manos a la obra!,225101561,266,textbook.gif,Practice,225101561,207,,90040962,1183,225101561,1183,12
40963,En la clínica,225101561,266,textbook.gif,Practice,225101561,207,,90040963,1184,225101561,1184,12
40966,Escoger,225101561,,,Practice,225101561,207,,90040966,1185,225101561,1185,12
40968,Seleccionar,225101561,,,Practice,225101561,207,,90040968,1186,225101561,1186,12
40969,!Qué día el de ayer!,225101561,,,Practice,225101561,207,,90040969,1187,225101561,1187,12
41134,1 - Adjetivos y adverbios,225101561,,,Workbook,225101561,207,,90041134,1188,225101561,1188,12
41140,2 - Adverbios,225101561,,,Workbook,225101561,207,,90041140,1189,225101561,1189,12
41144,3 - Más adverbios,225101561,,,Workbook,225101561,207,,90041144,1190,225101561,1190,12
41148,4 - Háblame de ti,225101561,,,Workbook,225101561,207,,90041148,1191,225101561,1191,12
41149,5 - Síntesis,225101561,,,Workbook,225101561,207,,90041149,1192,225101561,1192,12
48421,1 - Completar,225101561,,audio.gif,Lab Manual,225101561,207,,90048421,1193,225101561,1193,12
44507,2 - Cambiar,225101561,,microphone.gif,Lab Manual,225101561,207,,90044507,1194,225101561,1194,12
44508,3 - Preguntas,225101561,,microphone.gif,Lab Manual,225101561,207,,90044508,1195,225101561,1195,12
41182,4 - Situaciones,225101561,,audio.gif,Lab Manual,225101561,207,,90041182,1196,225101561,1196,12
28934,Adverbs,225101562,,,Tutorials,225101562,207,,90028934,1197,225101562,1197,12
35374,Common adverbs and adverbial expressions,225101562,,,Practice,225101562,207,,90035374,1198,225101562,1198,12
25142,¡Inténtalo!,225101562,354,textbook.gif,Practice,225101562,207,,90025142,1199,225101562,1199,12
20585,Escoger,225101562,355,textbook.gif,Practice,225101562,207,,90020585,1200,225101562,1200,12
25144,Reordenar,225101562,,,Practice,225101562,207,,90025144,1201,225101562,1201,12
35376,Seleccionar,225101562,,,Practice,225101562,207,,90035376,1202,225101562,1202,12
34094,Más práctica,225101562,,,Practice,225101562,207,,90034094,1203,225101562,1203,12
17199,1 - En mi ciudad,225101562,,,Workbook,225101562,207,,90017199,1204,225101562,1204,12
33748,2 - Completar,225101562,,,Workbook,225101562,207,,90033748,1205,225101562,1205,12
17203,3 - Traducir,225101562,,,Workbook,225101562,207,,90017203,1206,225101562,1206,12
25169,4 - Háblame de ti,225101562,,,Workbook,225101562,207,,90025169,1207,225101562,1207,12
18263,1 – Completar,225101562,,audio.gif,Lab Manual,225101562,207,,90018263,1208,225101562,1208,12
25188,2 – Cambiar,225101562,,audio.gif,Lab Manual,225101562,207,,90025188,1209,225101562,1209,12
25189,3 – Preguntas,225101562,,audio.gif,Lab Manual,225101562,207,,90025189,1210,225101562,1210,12
25190,4 – Situaciones,225101562,,audio.gif,Lab Manual,225101562,207,,90025190,1211,225101562,1211,12
52880,El consultorio de la Dra. Fernanda Jiménez Ocaña,225200000,,,Practice,225200000,207,,90052880,1212,225200000,1212,12
55533,Preguntas,225200000,273,textbook.gif,Practice,225200000,207,,90055533,1213,225200000,1213,12
52887,Libro de la semana,225200000,,,Practice,225200000,207,,90052887,1214,225200000,1214,12
47166,Seleccionar,225200000,,,Practice,225200000,207,,90047166,1215,225200000,1215,12
54382,En el consultorio,225500000,274,,Practice,225500000,207,,90054382,1216,225500000,1216,12
54391,En el consultorio,225500000,,,Lab Manual,225500000,207,,90054391,1217,225500000,1217,12
56005,1 - El mapa,225301640,,,Workbook,225301640,207,,90056005,1218,225301640,1218,12
55585,2 - Palabras desordenadas,225301640,,,Workbook,225301640,207,,90055585,1219,225301640,1219,12
41156,3 - Palabras cruzadas,225301640,,,Workbook,225301640,207,,90041156,1220,225301640,1220,12
41158,4 - ¿Qué se hace?,225301640,,,Workbook,225301640,207,,90041158,1221,225301640,1221,12
55612,El mapa de Argentina,225301653,,,Practice,225301653,207,,90055612,1222,225301653,1222,12
35419,Las notas culturales y las estadísticas,225301653,,,Practice,225301653,207,,90035419,1223,225301653,1223,12
55537,El mapa y los datos geográficos,225301653,,,Practice,225301653,207,,90055537,1224,225301653,1224,12
43066,Conexión Internet: <b>El tango</b>,225301653,,web.gif,Practice,225301653,207,,90043066,1225,225301653,1225,12
43070,Conexión Internet: <b>Juan y Eva Perón</b>,225301653,,web.gif,Practice,225301653,207,,90043070,1226,225301653,1226,12
41019,Argentina: <i>El tango</i>,225301653,,,Practice,225301653,207,,90041019,1227,225301653,1227,12
35421,Completar,225301653,,,Practice,225301653,207,,90035421,1228,225301653,1228,12
32674,2 - Completar,225301653,,,Video Manual,225301653,207,,90032674,1229,225301653,1229,12
25744,3 - Marcar,225301653,,video.gif,Video Manual,225301653,207,,90025744,1230,225301653,1230,12
25529,4 - ¿Cierto o falso?,225301653,,,Video Manual,225301653,207,,90025529,1231,225301653,1231,12
25530,5 - Completar,225301653,,,Video Manual,225301653,207,,90025530,1232,225301653,1232,12
33042,6 - Responder,225301653,,,Video Manual,225301653,207,,90033042,1233,225301653,1233,12
55615,El mapa de Chile,225301654,,,Practice,225301654,207,,90055615,1234,225301654,1234,12
35328,Las notas culturales y las estadísticas,225301654,,,Practice,225301654,207,,90035328,1235,225301654,1235,12
55542,El mapa y los datos geográficos,225301654,,,Practice,225301654,207,,90055542,1236,225301654,1236,12
43107,Conexión Internet: <b>Pablo Neruda e Isabel Allende</b>,225301654,,web.gif,Practice,225301654,207,,90043107,1237,225301654,1237,12
43081,Conexión Internet: <b>Deportes de invierno y montaña</b>,225301654,,web.gif,Practice,225301654,207,,90043081,1238,225301654,1238,12
41031,Chile: <i>La isla de Pascua</i>,225301654,,,Practice,225301654,207,,90041031,1239,225301654,1239,12
35335,Escoger,225301654,,,Practice,225301654,207,,90035335,1240,225301654,1240,12
24885,1 - Más vocabulario,225301654,,,Video Manual,225301654,207,,90024885,1241,225301654,1241,12
41183,2 - Fotos,225301654,,video.gif,Video Manual,225301654,207,,90041183,1242,225301654,1242,12
41184,3 - Completar,225301654,,,Video Manual,225301654,207,,90041184,1243,225301654,1243,12
55618,El mapa de Uruguay,225301655,,,Practice,225301655,207,,90055618,1244,225301655,1244,12
41041,Las notas culturales y las estadísticas,225301655,,,Practice,225301655,207,,90041041,1245,225301655,1245,12
55961,El mapa y los datos geográficos,225301655,,,Practice,225301655,207,,90055961,1246,225301655,1246,12
43093,Conexión Internet: <b>Escritores</b>,225301655,,web.gif,Practice,225301655,207,,90043093,1247,225301655,1247,12
43097,Conexión Internet: <b>Preferencias gastronómicas</b>,225301655,,web.gif,Practice,225301655,207,,90043097,1248,225301655,1248,12
41048,Uruguay: <i>Las estancias</i>,225301655,,,Practice,225301655,207,,90041048,1249,225301655,1249,12
41050,Escoger,225301655,,,Practice,225301655,207,,90041050,1250,225301655,1250,12
41186,1 - Más vocabulario,225301655,,,Video Manual,225301655,207,,90041186,1251,225301655,1251,12
41189,2 - Predecir,225301655,,,Video Manual,225301655,207,,90041189,1252,225301655,1252,12
55603,3 - Describir,225301655,,video.gif,Video Manual,225301655,207,,90055603,1253,225301655,1253,12
41197,4 - Responder,225301655,,,Video Manual,225301655,207,,90041197,1254,225301655,1254,12
55621,El mapa de Paraguay,225301656,,,Practice,225301656,207,,90055621,1255,225301656,1255,12
41025,Las notas culturales y las estadísticas,225301656,,,Practice,225301656,207,,90041025,1256,225301656,1256,12
55963,El mapa y los datos geográficos,225301656,,,Practice,225301656,207,,90055963,1257,225301656,1257,12
43085,Conexión Internet: <b>Alfredo Stroessner</b>,225301656,,web.gif,Practice,225301656,207,,90043085,1258,225301656,1258,12
43089,Conexión Internet: <b>Historia</b>,225301656,,web.gif,Practice,225301656,207,,90043089,1259,225301656,1259,12
41033,Paraguay: <i>El mate</i>,225301656,,,Practice,225301656,207,,90041033,1260,225301656,1260,12
55548,Completar,225301656,,,Practice,225301656,207,,90055548,1261,225301656,1261,12
41204,1 - Más vocabulario,225301656,,,Video Manual,225301656,207,,90041204,1262,225301656,1262,12
55606,2 - Ordenar,225301656,,video.gif,Video Manual,225301656,207,,90055606,1263,225301656,1263,12
41214,3 - Fotos,225301656,,,Video Manual,225301656,207,,90041214,1264,225301656,1264,12
55943,El mapa de Bolivia,225301657,,,Practice,225301657,207,,90055943,1265,225301657,1265,12
